	peaksig_y	peaksig_x	closet_genes	zrfus_genes
chr11-49249928-49251188	0.369522482210755	0.138164422016446	Mgat1	NO
chr11-51526170-51527227	0.0940524294955243	0.114506401132822	Col23a1	NO
chr11-51619078-51620069	0.431428536487458	0.379253152870464	Nhp2	NO
chr11-51915507-51916963	0.243775969138164	0.126631721954582	Gm26551	NO
chr11-52333431-52334016	0.327497617863834	0.0906287559272429	Vdac1	NO
chr11-52446756-52447671	0.522975275259786	0.0465940407095111	9530068E07Rik	NO
chr11-53762787-53764195	0.398135157844516	0.150794602468784	Irf1	NO
chr11-53769361-53770854	0.363147074602312	0.299290393390953	Irf1	NO
chr11-53890816-53892437	0.533040617248635	0.459401137409834	Slc22a5	NO
chr11-54786644-54788371	0.525534936874019	0.512854031740203	Cdc42se2	NO
chr11-54955537-54956578	0.393827994152872	0.407634552751903	Tnip1	NO
chr11-55022581-55023884	0.600270648886778	0.149510622315202	Anxa6	NO
chr11-55077064-55078384	0.213417998968106	0.139248745876027	Ccdc69	NO
chr11-55427893-55428613	0.344156607401976	0.0902936465451369	Sparc	NO
chr11-55468465-55470559	0.524872950176733	0.615728735199618	G3bp1	NO
chr11-58641752-58642369	0.0182285351992619	0.0735950750429102	Trim58	NO
chr11-59458841-59459435	0.133310975961928	0.0300290876789779	Jmjd4	NO
chr11-59504954-59507016	0.558376866336305	0.35844272269188	Zkscan17	NO
chr11-59707434-59708595	0.423063816444538	0.18400913463542	Mprip	NO
chr11-59838519-59840251	0.477232082647488	0.533880381757815	Cops3	NO
chr11-60104531-60107034	0.47266088146428	0.440552399627212	Rai1	NO
chr11-60113908-60115843	0.495439275607599	0.379257615550302	Rai1	NO
chr11-60210152-60210768	0.487340518724951	0.358468069509864	Srebf1	NO
chr11-60931197-60932823	0.470997276522932	0.427488964951472	Map2k3	YES
chr11-61059620-61060405	0.205170897403123	0.0382864247837495	Kcnj12	NO
chr11-61174085-61175672	0.544037134020995	0.61786017544637	Usp22	NO
chr11-61484220-61485758	0.363141392968033	0.328431998265614	Mfap4	NO
chr11-62075795-62077839	0.570411381433495	0.41972463307775	Specc1	NO
chr11-62910954-62911994	0.217869084411564	0.0309481833457001	Tvp23b	NO
chr11-62920026-62922217	0.22338950847916	0.212724653437555	Tvp23b	NO
chr11-62966062-62968108	0.634568709201655	0.06951980612437	Cdrt4	NO
chr11-63132271-63133271	0.405662048450421	0.095144955085814	Pmp22	NO
chr11-63135104-63136406	0.408461990817396	0.14514642392312	Pmp22	NO
chr11-66998471-66999278	0.103822398348368	0.0637299476532139	Gm12299	NO
chr11-68214711-68215771	0.206946503378077	0.132204257621127	Ntn1	NO
chr11-69058952-69060611	0.480516679182202	0.513425332211413	2310047M10Rik	NO
chr11-69094593-69095301	0.477654659649186	0.565571677068879	Per1	NO
chr11-69109572-69111192	0.396916951059474	0.297962092956056	Per1	NO
chr11-69117674-69119150	0.399031887385204	0.306021791856946	9130213A22Rik	NO
chr11-69125066-69125745	0.279999921863696	0.294680212148895	Aloxe3	NO
chr11-69323143-69324435	0.429506074565697	0.468244451321229	Trappc1	NO
chr11-69408522-69408860	0.335586972812646	0.269911742109047	Kdm6b	NO
chr11-69409209-69409990	0.423653152894065	0.307220258324804	Kdm6b	NO
chr11-69578628-69579624	0.446468303860251	0.437538342748888	Wrap53	NO
chr11-69662002-69663425	0.438888329644139	0.445684229002983	Mpdu1	NO
chr11-69670843-69672968	0.518355610861727	0.617914565661845	Eif4a1	NO
chr11-69795040-69795969	0.401081567536671	0.290530510412572	Chrnb1	NO
chr11-69836571-69838727	0.541330039024416	0.582273565553518	Tmem256	NO
chr11-69845897-69847533	0.460358130717658	0.429501372529138	Plscr3	NO
chr11-69880504-69881703	0.334635053589885	0.148152384248769	Acap1	NO
chr11-69920193-69922108	0.558427325136258	0.607096215743115	Eif5a	NO
chr11-69979795-69981605	0.514740345738628	0.575282851675626	Elp5	NO
chr11-70028760-70030474	0.467907116690838	0.55323012049423	Dlg4	NO
chr11-70431543-70433696	0.487474238377738	0.566826763928932	Arrb2	NO
chr11-70561875-70563972	0.50071660004091	0.414880554056267	Mink1	NO
chr11-71018526-71020168	0.48162393014087	0.565043303992255	Derl2	NO
chr11-71757922-71759008	0.652908956422076	0.113849624697664	Wscd1	NO
chr11-72497356-72497776	0.0199688024869789	0.0592772697768292	Spns3	NO
chr11-73018279-73019911	0.378802663670944	0.489778530504389	Camkk1	NO
chr11-74829719-74832562	0.614049370584043	0.629469865650428	Mnt	NO
chr11-75146923-75148196	0.166495476326596	0.140232206834846	Smg6	NO
chr11-75460030-75462764	0.525098693464709	0.589095612604476	Mir22hg	NO
chr11-75549894-75550893	0.158843886673542	0.0726609887935876	Slc43a2	NO
chr11-75630087-75632107	0.451962950966723	0.494268599898054	Inpp5k	NO
chr11-75651215-75652144	0.315038839768512	0.273323254317757	Myo1c	NO
chr11-76267625-76268916	0.410679058541769	0.101506267037095	Nxn	NO
chr11-76406059-76407776	0.406029176097829	0.441594834131475	Timm22	NO
chr11-77514462-77515908	0.369279386413426	0.2088201441368	Trp53i13	NO
chr11-77815785-77816284	0.14429189322143	0.0997672624398817	Myo18a	NO
chr11-77893590-77894727	0.861114626866998	0.213046882127596	Pipox	NO
chr11-78031644-78033074	0.389826664179842	0.370862482449826	Dhrs13	NO
chr11-78044656-78045135	0.0874744441786132	0.0520381028074472	Flot2	NO
chr11-78176135-78176810	0.338193473965945	0.251679229271453	Nek8	NO
chr11-78188157-78189926	0.643738209235654	0.377308911238231	Rab34	NO
chr11-78327921-78329083	0.400301132653818	0.378330244781817	Pigs	NO
chr11-78511675-78512953	0.422891488156329	0.422668636402803	Poldip2	NO
chr11-78535221-78537062	0.471130044894164	0.51628922152833	Ift20	NO
chr11-78550039-78551735	0.523644764779135	0.506390286906691	Tmem97	NO
chr11-78696584-78698235	0.522802174567173	0.554055212825191	Nlk	NO
chr11-78826106-78827062	0.375482564223768	0.374069256196761	Lyrm9	NO
chr11-79013731-79014597	0.0960249652638949	0.059886142871037	Ksr1	NO
chr11-79094314-79095227	0.106750773976673	0.086421439010294	Ksr1	NO
chr11-79145532-79146966	0.42535543349811	0.459802462777264	Ksr1	NO
chr11-79646214-79647301	0.518601824287512	0.112495576479803	Rab11fip4	NO
chr11-79729292-79730251	0.522909975582164	0.0861710612711232	Gm11205	NO
chr11-79735920-79737766	0.223328545095165	0.187056103699519	Gm11205	NO
chr11-79992246-79994057	0.568866031039983	0.513412463635902	Suz12	NO
chr11-83534102-83535309	0.14583390772945	0.109825099405407	Ccl5	NO
chr11-84522625-84522897	0.0505919113838293	0.0894574673796177	Lhx1	NO
chr11-84627789-84628452	0.0740098767276643	0.0808017904980264	1700109G15Rik	NO
chr11-85138717-85140816	0.574830245770909	0.518349867538972	Usp32	NO
chr11-85352229-85353642	0.431701175565318	0.52514577717717	Bcas3	NO
chr11-85714288-85715088	0.130878255040912	0.0511624696581744	Bcas3	NO
chr11-85843143-85843775	0.317302708868804	0.122170643839727	Tbx2	NO
chr11-86483775-86485774	0.525117913306019	0.480197830400639	Rnft1	NO
chr11-86543702-86545384	0.448131315935865	0.471908699069329	Rps6kb1	NO
chr11-86806669-86808208	0.386236374582555	0.361070227265273	Dhx40	NO
chr11-87107991-87110129	0.543595779474387	0.587529139189818	Ska2	NO
chr11-87462271-87463055	0.233410839244558	0.174585462679062	Tex14	NO
chr11-88215168-88216941	0.229346249927565	0.197530353055271	Mrps23	NO
chr11-88467877-88468165	0.136580319584648	0.0435496680673055	Msi2	NO
chr11-88524550-88525699	0.220212301657768	0.19678253757299	Msi2	NO
chr11-88528660-88529049	0.249698798829445	0.064078150509712	Msi2	NO
chr11-88540067-88540540	0.485133803718301	0.0644401038018439	Msi2	NO
chr11-88594008-88594284	0.092768769136424	0.0420185742222413	Msi2	NO
chr11-88717574-88719134	0.530519957174815	0.462828967577696	Msi2	NO
chr11-88954410-88955941	0.373244588547907	0.274503922922944	Scpep1	NO
chr11-90248458-90250617	0.536305121066914	0.539842028685809	Mmd	NO
chr11-90355230-90356548	0.190209461913901	0.0720702878817141	Hlf	NO
chr11-94326839-94329032	0.628251777079026	0.421144097210611	Ankrd40	NO
chr11-94880727-94882363	0.143044536454145	0.12022596840743	Col1a1	NO
chr11-94970105-94970916	0.202281093562624	0.181189251668565	Sgca	NO
chr11-95009016-95010669	0.556168641915919	0.411129324119245	Samd14	NO
chr11-95309062-95311004	0.478610786250948	0.583366359480358	Kat7	NO
chr11-95515579-95515852	0.0197516077675112	0.135611733789598	Nxph3	NO
chr11-95520363-95521998	0.268459810613741	0.337342899508263	Nxph3	NO
chr11-95666277-95667569	0.428482062707315	0.446140693086662	Phb	NO
chr11-96034119-96035441	0.25281670721386	0.297436358607195	Snf8	NO
chr11-96776603-96778132	0.44612182495292	0.417193775252527	Snx11	NO
chr11-96823459-96824672	0.366397988069957	0.357524384672438	Nfe2l1	NO
chr11-96862712-96863989	0.280269287037688	0.259424816799282	Gm11523	NO
chr11-96976870-96978540	0.561842417597563	0.596521513163702	Sp2	NO
chr11-97025773-97026409	0.186739080509933	0.19788573206541	Gm11532	NO
chr11-97186790-97188744	0.633935164150409	0.597626431073278	Kpnb1	NO
chr11-97361568-97363433	0.456022112690693	0.47351442280694	Socs7	NO
chr11-97415176-97416277	0.363379669370827	0.141435864927765	Arhgap23	NO
chr11-97439965-97441576	0.269120480095128	0.151076132791009	Arhgap23	NO
chr11-97449437-97450986	0.255621556496129	0.375594238253158	Arhgap23	NO
chr11-97622130-97623018	0.189225704427956	0.189502045430029	2410003L11Rik	NO
chr11-97743891-97745599	0.532253829316883	0.586520350320997	Pip4k2b	NO
chr11-97804844-97805348	0.301938106443649	0.132377275231409	Lasp1	NO
chr11-97883169-97885091	0.494521117984228	0.494315488630966	Fbxo47	NO
chr11-98047478-98048096	0.14842018792819	0.118171427471466	Stac2	NO
chr11-98741376-98742881	0.517832166722216	0.386014355647153	Thra	NO
chr11-98773665-98774280	0.445893645802743	0.286793914785155	Nr1d1	NO
chr11-98788819-98789429	0.365668877523107	0.246398927830846	Msl1	NO
chr11-98937205-98937935	0.440490670716693	0.331297498960022	Rara	NO
chr11-98951220-98951936	0.413239952434627	0.102061624868523	Rara	NO
chr11-98963323-98963889	0.49963861100377	0.18655501554506	Rara	NO
chr11-100396835-100398265	0.291728234677393	0.496784743184816	Jup	NO
chr11-100413736-100415814	0.39557444855286	0.283121692963265	Fkbp10	NO
chr11-100526545-100528614	0.542695275554506	0.550742792339887	Acly	NO
chr11-100702021-100703059	0.17808793295085	0.167330032070029	Dhx58	YES
chr11-100938640-100940189	0.560256433597721	0.496505788258965	Stat3	NO
chr11-100969097-100970910	0.284309894820478	0.121646686337851	Ptrf	NO
chr11-101140039-101141189	0.492903384976912	0.109537488540553	Tubg1	NO
chr11-101230161-101231267	0.110673154685205	0.0948925782723859	Ezh1	NO
chr11-101277913-101279530	0.324700942033501	0.363638891192093	Coa3	NO
chr11-101464961-101466351	0.297963757066116	0.356572005429725	Vat1	NO
chr11-101626433-101628540	0.53759781322282	0.309606404922651	Rdm1	NO
chr11-102284309-102285479	0.505083789445846	0.494698449477171	Tmub2	NO
chr11-102295744-102297611	0.593314621566627	0.595661562631631	Atxn7l3	NO
chr11-102466807-102467955	0.620118819141194	0.296194113226943	Itga2b	NO
chr11-102632876-102633975	0.182566618228921	0.146769456559894	2810433D01Rik	NO
chr11-102945989-102947243	0.458270344753863	0.268645396863982	C1ql1	NO
chr11-103266607-103268170	0.60296526609252	0.476960645051482	Map3k14	NO
chr11-103311537-103312391	0.17466479721028	0.110438019545405	Arhgap27	NO
chr11-103360120-103360837	0.343689454211122	0.205327870876544	Arhgap27	NO
chr11-104028691-104029660	0.029362056059019	0.103057327852144	Arf2	NO
chr11-106159088-106161594	0.445217905544539	0.497982597361906	Limd2	NO
chr11-108342769-108344554	0.414016395556534	0.478996922294074	Prkca	NO
chr11-109297324-109298487	0.355079465409037	0.316569209107593	Rgs9	NO
chr11-109424926-109426595	0.617483131047343	0.460139198902644	Amz2	NO
chr11-112788266-112788650	0.153730838634842	0.0550282027788075	Sox9	NO
chr11-112950900-112951824	0.339753367899273	0.0375612560480114	2610035D17Rik	NO
chr11-113292006-113292625	0.155444168058132	0.0553298861986506	Slc39a11	NO
chr11-114335126-114337451	0.775389858977199	0.168614900973517	4932435O22Rik	NO
chr11-114467553-114468713	0.510161599258172	0.211014916793088	4932435O22Rik	NO
chr11-115164927-115165218	0.139928899416756	0.0447529056864909	Slc9a3r1	NO
chr11-115270177-115270828	0.165113898296434	0.169966334157147	Fdxr	NO
chr11-115512994-115514719	0.515989162815255	0.486556389922345	Hn1	NO
chr11-115778876-115779659	0.262428348960833	0.0870963347049429	2310067B10Rik	NO
chr11-115823238-115824645	0.265960330322745	0.204921561539464	Llgl2	NO
chr11-115858769-115860227	0.364930599924045	0.192947814657528	Myo15b	NO
chr11-116023474-116024868	0.469106119722527	0.55141662465109	H3f3b	NO
chr11-116029638-116031313	0.515625494339461	0.548236658017831	Unk	NO
chr11-116101786-116102667	0.59901704319734	0.0729216218031675	Trim47	NO
chr11-116108647-116108994	0.144178829598669	0.040140739225324	Trim47	NO
chr11-116218505-116219315	0.283146558613088	0.108255715690037	Evpl	NO
chr11-116335057-116335997	0.491471147624135	0.419563756151438	Foxj1	NO
chr11-116433339-116435192	0.512295309309933	0.554117148030586	Ubald2	NO
chr11-116620957-116621559	0.121983171147688	0.0825936875327021	Rhbdf2	NO
chr11-116808126-116808512	0.157249193824952	0.156644696952611	Mxra7	NO
chr11-116842439-116844150	0.50110123262776	0.462907557219732	Jmjd6	NO
chr11-116851890-116854118	0.538513662724072	0.593424925959616	Srsf2	NO
chr11-117231673-117232705	0.0770318701376928	0.10217137808486	Sept9	NO
chr11-117255806-117256464	0.072150058650561	0.0577278681767394	Sept9	NO
chr11-117265565-117267684	0.638027208763394	0.262472324149539	Sept9	NO
chr11-117284577-117285781	0.255587602087182	0.116220189067633	Sept9	NO
chr11-117311028-117311445	0.316904613770654	0.0991462347370475	Sept9	NO
chr11-117617267-117618673	0.156892526065851	0.198876027402109	2900041M22Rik	NO
chr11-117809166-117811016	0.573328468077774	0.181810524570116	Syngr2	NO
chr11-117848216-117849771	0.449255365854343	0.452625998705115	Birc5	NO
chr11-117949143-117950138	0.343389868217369	0.14043664474797	Socs3	NO
chr11-117962966-117963902	0.501375943921109	0.297123844813794	Socs3	NO
chr11-117968606-117970180	0.691378932724839	0.353059231524138	Socs3	NO
chr11-118326810-118328409	0.5070670410676	0.17670988391286	Timp2	NO
chr11-118874418-118876078	0.185070594827847	0.172875248576521	Rbfox3	NO
chr11-119040342-119041781	0.533243156974091	0.592494866484214	Cbx8	NO
chr11-119078316-119079565	0.760532682888546	0.152585057809336	Cbx4	NO
chr11-119084983-119086533	0.522644937399957	0.50705354093705	Cbx4	NO
chr11-119133779-119134186	0.163735423329095	0.0583910605242546	Gm11755	NO
chr11-119602155-119603876	0.366021683319037	0.395913752301728	Rptor	NO
chr11-119942164-119943712	0.525383149195153	0.585572459071676	Baiap2	NO
chr11-120085605-120087460	0.508096612777113	0.480715734135995	Cep131	NO
chr11-120098188-120099617	0.454582394112462	0.527963315206274	1810043H04Rik	NO
chr11-120232316-120233003	0.490604414728687	0.487371934948589	Bahcc1	NO
chr11-120269476-120270177	0.56922379828693	0.110646315739009	Bahcc1	NO
chr11-120377411-120379411	0.42749760267618	0.440797878418694	2310003H01Rik	NO
chr11-120672296-120674098	0.469878448786569	0.494466974434168	Aspscr1	NO
chr11-120712667-120714441	0.466891477039503	0.502614438018371	Lrrc45	NO
chr11-120823285-120825385	0.601097509650844	0.580493448438107	Fasn	NO
chr11-121040607-121041572	0.128340477857638	0.110665933342356	Cd7	NO
chr11-121236020-121237849	0.538069154872429	0.586738670041699	Narf	NO
chr11-121387285-121388930	0.390659671828816	0.391971366575679	Rab40b	NO
chr12-4188091-4188865	0.194137879156751	0.113437472385623	Adcy3	NO
chr12-8386271-8387080	0.161054075424155	0.0346757540144456	Hs1bp3	NO
chr12-8394762-8395370	0.12576398759816	0.0643089107694217	Hs1bp3	NO
chr12-12527175-12528832	0.96945227632755	0.096075399494432	Fam49a	NO
chr12-12783395-12784800	0.446029926883967	0.118003767336507	Gm17337	NO
chr12-16532373-16533818	0.327335213880753	0.124898505829449	Lpin1	NO
chr12-16588626-16590184	0.261812082930735	0.376941378070918	Lpin1	NO
chr12-16591338-16591899	0.201355588382041	0.219924561123271	Lpin1	NO
chr12-16869887-16870818	0.119222084376069	0.0664402732781131	Rock2	NO
chr12-24571239-24572976	0.434746825405113	0.439485554057791	Grhl1	NO
chr12-30036418-30037210	0.287403730558052	0.0709381522716352	Tpo	NO
chr12-31302380-31303696	0.0971210418737318	0.0960156682462934	Lamb1	NO
chr12-31948616-31950971	0.594472335165076	0.596856483874512	Hbp1	NO
chr12-50764474-50765916	0.0720693023100392	0.0782555357233373	Prkd1	NO
chr12-51690638-51692539	0.567973379871133	0.487286155479475	Strn3	NO
chr12-54655529-54657286	0.537463238091303	0.380150236034768	Sptssa	NO
chr12-54794521-54796273	0.359284876974194	0.372190677283911	Snx6	NO
chr12-54834787-54835475	0.0733465648381602	0.131346278644295	Cfl2	NO
chr12-55491138-55492974	0.564668498572749	0.365036885353402	Nfkbia	NO
chr12-59218231-59220539	0.500005590503301	0.60030675097381	Fbxo33	NO
chr12-65073033-65074353	0.503272329979843	0.508719800396561	Fkbp3	NO
chr12-65171861-65173283	0.484956124217366	0.319987544185047	Mis18bp1	NO
chr12-69474730-69475509	0.250929676148116	0.0774296103991967	Arf6	NO
chr12-69723604-69725568	0.489532045990999	0.382731939682539	L2hgdh	NO
chr12-72084274-72086536	0.581537814888985	0.574800038873734	Jkamp	NO
chr12-73367256-73368171	0.127019234387135	0.0634322964918699	D830013O20Rik	NO
chr12-76176854-76178331	0.307986032878408	0.167245221205684	Esr2	NO
chr12-76303463-76304082	0.126260900893897	0.0550469851835446	Mthfd1	NO
chr12-76403040-76405940	0.564798726536311	0.496104500832046	Hspa2	NO
chr12-76582642-76583283	0.201659426137518	0.0417548567198254	Sptb	NO
chr12-79504007-79504687	0.774879146255367	0.0958183446107121	Rad51b	NO
chr12-79600089-79600722	0.137745761068459	0.0405077959488102	Rad51b	NO
chr12-80022235-80023710	0.619008956468304	0.125149826577142	Zfp36l1	NO
chr12-80070192-80071339	0.600873700167846	0.0691794085104022	Zfp36l1	NO
chr12-80198553-80198875	0.136281991170597	0.102164842773306	Actn1	NO
chr12-80229923-80230520	0.118183779984454	0.0910120541261755	Actn1	NO
chr12-80258812-80261102	0.628700812811287	0.441869386660898	Actn1	NO
chr12-83687611-83689116	0.411621642729487	0.403593652482962	Psen1	NO
chr12-84180831-84182163	0.377911352827585	0.175656249128519	Elmsan1	NO
chr12-84450343-84452021	0.521580151690048	0.568076063334436	Lin52	NO
chr12-84772113-84773949	0.539762851471174	0.527498499194757	Npc2	NO
chr12-84862025-84862713	0.125066686600349	0.0365858278816654	Ltbp2	NO
chr12-85338680-85339747	0.320870156466924	0.302597220853989	Nek9	NO
chr12-85373815-85375400	0.41393192082007	0.437440664923689	Tmed10	NO
chr12-85437111-85437639	0.142096600727908	0.158189371770534	Fos	NO
chr12-85638552-85639872	0.265618791716197	0.0832099549600464	Jdp2	NO
chr12-85705163-85705956	0.0825517397419365	0.0693904934932336	Batf	NO
chr12-85869135-85869999	0.403024561540655	0.056991491259713	Ttll5	NO
chr12-85999924-86001659	0.540001701470344	0.0922551789590917	Ttll5	NO
chr12-86240983-86242578	0.404600347706286	0.418550049320834	Gpatch2l	NO
chr12-86800822-86801863	0.594458108956851	0.302590864288497	Lrrc74a	NO
chr12-86823537-86825306	0.706996428899104	0.363114175576919	Irf2bpl	NO
chr12-86826909-86827319	0.0892688617766565	0.103926079729791	Irf2bpl	NO
chr12-86859516-86860538	0.0833192142513383	0.175080880674158	Irf2bpl	NO
chr12-87146585-87148462	0.544529953264942	0.489648264124614	Gstz1	NO
chr12-87387192-87389127	0.456862141928363	0.556653917809756	Sptlc2	NO
